Total_Pais_Mes,Total_Categoria_Mes,Litros 40 % Alc. Vol,AñoArchivo,Mes,Lag_1,Lag_12,MA_4,Month_sin,Month_cos,Categoria_TEQUILA 100% DE AGAVE,NombrePais,Clase,Fecha
9912825.81,6319363.62,57238.52,2012,1,6319363.62,4537156.51,6319363.62,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-01-01
9912825.81,3593462.19,288286.25,2012,1,6319363.62,4537156.51,5637888.262500001,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-01-01
9912825.81,3593462.19,2140256.76,2012,1,3593462.19,4537156.51,4956412.905,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-01-01
9912825.81,3593462.19,8729.13,2012,1,3593462.19,4537156.51,4274937.5475,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-01-01
9912825.81,3593462.19,43222.44,2012,1,3593462.19,2810901.88,3593462.19,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-01-01
9912825.81,3593462.19,1112967.62,2012,1,3593462.19,2810901.88,3593462.19,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-01-01
10288865.29,6040644.58,31743.0,2012,2,3593462.19,2810901.88,4205257.7875,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-02-01
10288865.29,6040644.58,1735382.06,2012,2,6040644.58,2810901.88,4817053.385,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-02-01
10288865.29,6040644.58,4228402.28,2012,2,6040644.58,2810901.88,5428848.9825,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-02-01
10288865.29,6040644.58,45117.24,2012,2,6040644.58,6319363.62,6040644.58,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-02-01
10288865.29,4248220.7,382865.15,2012,2,6040644.58,6319363.62,5592538.61,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-02-01
10288865.29,4248220.7,2398837.19,2012,2,4248220.7,6319363.62,5144432.640000001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-02-01
10288865.29,4248220.7,10089.0,2012,2,4248220.7,6319363.62,4696326.670000001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-02-01
10288865.29,4248220.7,67429.08,2012,2,4248220.7,3593462.19,4248220.7,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-02-01
10288865.29,4248220.7,1389000.29,2012,2,4248220.7,3593462.19,4248220.7,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-02-01
11697010.19,7119321.57,31884.0,2012,3,4248220.7,3593462.19,4965995.9175,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-03-01
11697010.19,7119321.57,2234770.47,2012,3,7119321.57,3593462.19,5683771.135000001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-03-01
11697010.19,7119321.57,4800666.33,2012,3,7119321.57,3593462.19,6401546.352500001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-03-01
11697010.19,7119321.57,52000.78,2012,3,7119321.57,6040644.58,7119321.57,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-03-01
11697010.19,4577688.63,452780.18,2012,3,7119321.57,6040644.58,6483913.335000001,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-03-01
11697010.19,4577688.63,2360740.1,2012,3,4577688.63,6040644.58,5848505.100000001,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-03-01
11697010.19,4577688.63,8685.75,2012,3,4577688.63,6040644.58,5213096.865,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-03-01
11697010.19,4577688.63,112554.94,2012,3,4577688.63,4248220.7,4577688.63,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-03-01
11697010.19,4577688.63,1642927.66,2012,3,4577688.63,4248220.7,4577688.63,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-03-01
12998969.8,8449203.6,12.0,2012,4,4577688.63,4248220.7,5545567.3725000005,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-04-01
12998969.8,8449203.6,2164139.39,2012,4,8449203.6,4248220.7,6513446.115,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-04-01
12998969.8,8449203.6,6277531.21,2012,4,8449203.6,4248220.7,7481324.8575,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-04-01
12998969.8,8449203.6,7521.0,2012,4,8449203.6,7119321.57,8449203.6,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-04-01
12998969.8,4549766.2,353330.05,2012,4,8449203.6,7119321.57,7474344.25,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-04-01
12998969.8,4549766.2,2618665.05,2012,4,4549766.2,7119321.57,6499484.9,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-04-01
12998969.8,4549766.2,3547.88,2012,4,4549766.2,7119321.57,5524625.55,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-04-01
12998969.8,4549766.2,105596.63,2012,4,4549766.2,4577688.63,4549766.2,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-04-01
12998969.8,4549766.2,1468626.6,2012,4,4549766.2,4577688.63,4549766.2,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-04-01
12473124.73,6949426.87,24.0,2012,5,4549766.2,4577688.63,5149681.367500001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-05-01
12473124.73,6949426.87,2271167.51,2012,5,6949426.87,4577688.63,5749596.535000001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-05-01
12473124.73,6949426.87,4678013.36,2012,5,6949426.87,4577688.63,6349511.702500001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-05-01
12473124.73,6949426.87,222.0,2012,5,6949426.87,8449203.6,6949426.87,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-05-01
12473124.73,5523697.86,408793.13,2012,5,6949426.87,8449203.6,6592994.6175,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-05-01
12473124.73,5523697.86,3244912.61,2012,5,5523697.86,8449203.6,6236562.365000001,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-05-01
12473124.73,5523697.86,8667.75,2012,5,5523697.86,8449203.6,5880130.112500001,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-05-01
12473124.73,5523697.86,177708.75,2012,5,5523697.86,4549766.2,5523697.86,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-05-01
12473124.73,5523697.86,1683615.63,2012,5,5523697.86,4549766.2,5523697.86,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-05-01
11457665.2,6870614.06,13144.45,2012,6,5523697.86,4549766.2,5860426.910000001,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-06-01
11457665.2,6870614.06,2300949.65,2012,6,6870614.06,4549766.2,6197155.96,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-06-01
11457665.2,6870614.06,4514125.71,2012,6,6870614.06,4549766.2,6533885.01,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-06-01
11457665.2,6870614.06,42394.25,2012,6,6870614.06,6949426.87,6870614.06,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-06-01
11457665.2,4587051.14,314807.35,2012,6,6870614.06,6949426.87,6299723.33,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-06-01
11457665.2,4587051.14,2990683.6,2012,6,4587051.14,6949426.87,5728832.6,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-06-01
11457665.2,4587051.14,3640.5,2012,6,4587051.14,6949426.87,5157941.87,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-06-01
11457665.2,4587051.14,126794.14,2012,6,4587051.14,5523697.86,4587051.14,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-06-01
11457665.2,4587051.14,1151125.55,2012,6,4587051.14,5523697.86,4587051.14,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-06-01
11956125.6,7389656.13,2118294.09,2012,7,4587051.14,5523697.86,5287702.3875,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-07-01
11956125.6,7389656.13,5234136.91,2012,7,7389656.13,5523697.86,5988353.635,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-07-01
11956125.6,7389656.13,37225.13,2012,7,7389656.13,5523697.86,6689004.8825,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-07-01
11956125.6,4566469.48,326582.05,2012,7,7389656.13,6870614.06,6683859.467500001,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-07-01
11956125.6,4566469.48,2486544.75,2012,7,4566469.48,6870614.06,5978062.805,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-07-01
11956125.6,4566469.48,6711.25,2012,7,4566469.48,6870614.06,5272266.1425,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-07-01
11956125.6,4566469.48,149770.88,2012,7,4566469.48,6870614.06,4566469.48,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-07-01
11956125.6,4566469.48,1596860.55,2012,7,4566469.48,4587051.14,4566469.48,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-07-01
8348038.55,4486324.1,1930421.98,2012,8,4566469.48,4587051.14,4546433.135000001,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-08-01
8348038.55,4486324.1,2537332.12,2012,8,4486324.1,4587051.14,4526396.790000001,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-08-01
8348038.55,4486324.1,18570.0,2012,8,4486324.1,4587051.14,4506360.445,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-08-01
8348038.55,3861714.45,316301.78,2012,8,4486324.1,4587051.14,4330171.6875,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-08-01
8348038.55,3861714.45,2114109.53,2012,8,3861714.45,7389656.13,4174019.2750000004,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-08-01
8348038.55,3861714.45,5163.88,2012,8,3861714.45,7389656.13,4017866.8625000007,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-08-01
8348038.55,3861714.45,93952.13,2012,8,3861714.45,7389656.13,3861714.45,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-08-01
8348038.55,3861714.45,1332187.14,2012,8,3861714.45,4566469.48,3861714.45,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-08-01
8944700.85,4466614.74,1081106.39,2012,9,3861714.45,4566469.48,4012939.522500001,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-09-01
8944700.85,4466614.74,3379977.84,2012,9,4466614.74,4566469.48,4164164.5950000007,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-09-01
8944700.85,4466614.74,5530.5,2012,9,4466614.74,4566469.48,4315389.6675,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-09-01
8944700.85,4478086.11,359386.38,2012,9,4466614.74,4566469.48,4469482.582500001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-09-01
8944700.85,4478086.11,2399698.89,2012,9,4478086.11,4486324.1,4472350.425000001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-09-01
8944700.85,4478086.11,8021.63,2012,9,4478086.11,4486324.1,4475218.267500001,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-09-01
8944700.85,4478086.11,111940.5,2012,9,4478086.11,4486324.1,4478086.11,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-09-01
8944700.85,4478086.11,1599038.73,2012,9,4478086.11,3861714.45,4478086.11,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-09-01
11733200.58,6148770.05,1454243.2,2012,10,4478086.11,3861714.45,4895757.095000001,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-10-01
11733200.58,6148770.05,4655512.84,2012,10,6148770.05,3861714.45,5313428.08,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-10-01
11733200.58,6148770.05,39014.0,2012,10,6148770.05,3861714.45,5731099.065,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-10-01
11733200.58,5584430.53,410108.23,2012,10,6148770.05,3861714.45,6007685.17,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-10-01
11733200.58,5584430.53,3335832.99,2012,10,5584430.53,4466614.74,5866600.290000001,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-10-01
11733200.58,5584430.53,5205.05,2012,10,5584430.53,4466614.74,5725515.41,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-10-01
11733200.58,5584430.53,81026.1,2012,10,5584430.53,4466614.74,5584430.53,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-10-01
11733200.58,5584430.53,1752258.16,2012,10,5584430.53,4478086.11,5584430.53,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-10-01
10092069.97,4180067.17,1341086.37,2012,11,5584430.53,4478086.11,5233339.69,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-11-01
10092069.97,4180067.17,2828966.79,2012,11,4180067.17,4478086.11,4882248.850000001,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-11-01
10092069.97,4180067.17,10014.0,2012,11,4180067.17,4478086.11,4531158.01,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-11-01
10092069.97,5912002.8,617914.94,2012,11,4180067.17,4478086.11,4613051.077500001,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-11-01
10092069.97,5912002.8,3517570.35,2012,11,5912002.8,6148770.05,5046034.985,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-11-01
10092069.97,5912002.8,13829.4,2012,11,5912002.8,6148770.05,5479018.8925,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-11-01
10092069.97,5912002.8,113550.0,2012,11,5912002.8,6148770.05,5912002.8,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-11-01
10092069.97,5912002.8,1649138.11,2012,11,5912002.8,5584430.53,5912002.8,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-11-01
7216472.15,3665953.1,1330519.94,2012,12,5912002.8,5584430.53,5350490.375,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-12-01
7216472.15,3665953.1,2321252.16,2012,12,3665953.1,5584430.53,4788977.95,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-12-01
7216472.15,3665953.1,14181.0,2012,12,3665953.1,5584430.53,4227465.525,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-12-01
7216472.15,3550519.05,292813.55,2012,12,3665953.1,5584430.53,3637094.5875000004,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2012-12-01
7216472.15,3550519.05,2275269.55,2012,12,3550519.05,4180067.17,3608236.075,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2012-12-01
7216472.15,3550519.05,2988.0,2012,12,3550519.05,4180067.17,3579377.5625000005,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2012-12-01
7216472.15,3550519.05,92336.63,2012,12,3550519.05,4180067.17,3550519.05,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2012-12-01
7216472.15,3550519.05,887111.33,2012,12,3550519.05,5912002.8,3550519.05,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2012-12-01
9463265.08,5498149.64,1361944.62,2013,1,3550519.05,5912002.8,4037426.6975000002,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-01-01
9463265.08,5498149.64,4124617.02,2013,1,5498149.64,5912002.8,4524334.345,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-01-01
9463265.08,5498149.64,11588.0,2013,1,5498149.64,5912002.8,5011241.9925,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-01-01
9463265.08,3965115.44,280916.5,2013,1,5498149.64,5912002.8,5114891.09,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2013-01-01
9463265.08,3965115.44,2380409.23,2013,1,3965115.44,3665953.1,4731632.54,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-01-01
9463265.08,3965115.44,15855.75,2013,1,3965115.44,3665953.1,4348373.99,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-01-01
9463265.08,3965115.44,183371.44,2013,1,3965115.44,3665953.1,3965115.44,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-01-01
9463265.08,3965115.44,1104562.53,2013,1,3965115.44,3550519.05,3965115.44,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-01-01
11097723.43,6466210.95,1965889.87,2013,2,3965115.44,3550519.05,4590389.317500001,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-02-01
11097723.43,6466210.95,216.0,2013,2,6466210.95,3550519.05,5215663.195,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-02-01
11097723.43,6466210.95,4456257.86,2013,2,6466210.95,3550519.05,5840937.072500002,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-02-01
11097723.43,6466210.95,43847.22,2013,2,6466210.95,3550519.05,6466210.95,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-02-01
11097723.43,4631512.48,290873.31,2013,2,6466210.95,5498149.64,6007536.3325000005,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2013-02-01
11097723.43,4631512.48,2930915.04,2013,2,4631512.48,5498149.64,5548861.715000001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-02-01
11097723.43,4631512.48,2517.0,2013,2,4631512.48,5498149.64,5090187.097500001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-02-01
11097723.43,4631512.48,100708.95,2013,2,4631512.48,3965115.44,4631512.48,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-02-01
11097723.43,4631512.48,1306498.18,2013,2,4631512.48,3965115.44,4631512.48,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-02-01
9667996.2,5546991.19,1488737.41,2013,3,4631512.48,3965115.44,4860382.157500001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-03-01
9667996.2,5546991.19,4041883.78,2013,3,5546991.19,3965115.44,5089251.835000001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-03-01
9667996.2,5546991.19,16370.0,2013,3,5546991.19,3965115.44,5318121.512500001,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-03-01
9667996.2,4121005.01,337772.77,2013,3,5546991.19,6466210.95,5190494.645000001,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2013-03-01
9667996.2,4121005.01,2318033.83,2013,3,4121005.01,6466210.95,4833998.100000001,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-03-01
9667996.2,4121005.01,11113.8,2013,3,4121005.01,6466210.95,4477501.555,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-03-01
9667996.2,4121005.01,104622.75,2013,3,4121005.01,6466210.95,4121005.01,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-03-01
9667996.2,4121005.01,1349461.85,2013,3,4121005.01,4631512.48,4121005.01,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-03-01
14807078.72,9393628.43,3001568.95,2013,4,4121005.01,4631512.48,5439160.865,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-04-01
14807078.72,9393628.43,6367536.99,2013,4,9393628.43,4631512.48,6757316.720000001,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-04-01
14807078.72,9393628.43,24522.5,2013,4,9393628.43,4631512.48,8075472.575,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-04-01
14807078.72,5413450.29,474269.09,2013,4,9393628.43,4631512.48,8398583.895,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2013-04-01
14807078.72,5413450.29,3180741.41,2013,4,5413450.29,5546991.19,7403539.359999999,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-04-01
14807078.72,5413450.29,6110.25,2013,4,5413450.29,5546991.19,6408494.825,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-04-01
14807078.72,5413450.29,48060.0,2013,4,5413450.29,5546991.19,5413450.29,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-04-01
14807078.72,5413450.29,1704269.54,2013,4,5413450.29,4121005.01,5413450.29,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-04-01
16870509.39,10635962.89,2538725.04,2013,5,5413450.29,4121005.01,6719078.440000001,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-05-01
16870509.39,10635962.89,8094875.35,2013,5,10635962.89,4121005.01,8024706.590000002,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-05-01
16870509.39,10635962.89,2362.5,2013,5,10635962.89,4121005.01,9330334.740000002,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-05-01
16870509.39,6234546.5,403012.0,2013,5,10635962.89,4121005.01,9535608.7925,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2013-05-01
16870509.39,6234546.5,3688928.75,2013,5,6234546.5,9393628.43,8435254.695,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-05-01
16870509.39,6234546.5,16261.95,2013,5,6234546.5,9393628.43,7334900.5975,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,EXTRA AÑEJO,2013-05-01
16870509.39,6234546.5,89462.93,2013,5,6234546.5,9393628.43,6234546.5,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-05-01
16870509.39,6234546.5,2036880.88,2013,5,6234546.5,5413450.29,6234546.5,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2013-05-01
10311724.92,5839002.26,1847038.57,2013,6,6234546.5,5413450.29,6135660.44,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2013-06-01
10311724.92,5839002.26,3976807.69,2013,6,5839002.26,5413450.29,6036774.380000001,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2013-06-01
