Total_Categoria_Mes,Categoria_TEQUILA 100% DE AGAVE,Decada_2000s,Decada_2010s,Decada_2020s,Mes_Aug,Mes_Dec,Mes_Feb,Mes_Jan,Mes_Jul,Mes_Jun,Mes_Mar,Mes_May,Mes_Nov,Mes_Oct,Mes_Sep,Fecha,Moving_Average,Previous_Data
0.13590784864381356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001-06-01,0.012646552201437455,0.02515895053236791
0.01998017840084827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001-06-01,0.016252000894163426,0.13590784864381356
0.21318253818281588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-01,0.046343938453380584,0.01998017840084827
0.017364645135143627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-01,0.04301091039195984,0.21318253818281588
0.12826363949959463,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-08-01,0.039742067013802784,0.017364645135143627
0.01728576371697536,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-08-01,0.038589872008247705,0.12826363949959463
0.15603951265236807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001-09-01,0.01415417210928166,0.01728576371697536
0.014578264437671695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001-09-01,0.01296265027620308,0.15603951265236807
0.19581780233514087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001-10-01,0.041850397024854435,0.014578264437671695
0.02148120729634693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001-10-01,0.043644467242469065,0.19581780233514087
0.16403714056758212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-11-01,0.04706444078824559,0.02148120729634693
0.02631871535068215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-11-01,0.05208493335974937,0.16403714056758212
0.13486856577492665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-12-01,0.026021608223720044,0.02631871535068215
0.011730347657571005,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-12-01,0.021851911612834257,0.13486856577492665
0.19475895658238324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01,0.03498928173841373,0.011730347657571005
0.01604110296477804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01,0.030594333280425046,0.19475895658238324
0.1516653037331359,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-02-01,0.03777701295512437,0.01604110296477804
0.02094453271884198,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-02-01,0.04171721491119307,0.1516653037331359
0.17892943333211725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002-03-01,0.03494813896366378,0.02094453271884198
0.017803315228943344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002-03-01,0.035701702318871126,0.17892943333211725
0.19182731174315373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-04-01,0.052875920273952076,0.017803315228943344
0.019017399967652383,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-04-01,0.05205183304482125,0.19182731174315373
0.28387085078471447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002-05-01,0.09692724802398489,0.019017399967652383
0.01176975852183963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002-05-01,0.09434715745913333,0.28387085078471447
0.18970841819842432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2002-06-01,0.0934410688105847,0.01176975852183963
0.0120077332268042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2002-06-01,0.09044357066831599,0.18970841819842432
